book_id,work_id,isbn,authors,original_publication_year,title_x,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,genre,pages,_merge,to_read_count
4001,40296144,62200631,Joe Hill,2016.0,The Fireman,3.92,17052,27936,4707,608,1756,5728,11042,8802,,,left_only,129.0
4002,26378005,62194720,Pittacus Lore,2014.0,"The Revenge of Seven (Lorien Legacies, #5)",4.28,26075,29754,2460,158,581,4234,10602,14179,,,left_only,96.0
4005,1154583,446694843,Lolly Winston,2004.0,Good Grief,3.72,24273,25350,1330,449,1718,7963,9468,5752,,,left_only,51.0
4006,24992268,345533488,"George R.R. Martin, Gary Gianni",2013.0,"A Knight of the Seven Kingdoms (The Tales of Dunk and Egg, #1-3)",4.19,20009,29445,2769,110,607,4513,12551,11664,,,left_only,58.0
4007,7204808,1423121287,Melissa de la Cruz,2010.0,"Misguided Angel (Blue Bloods, #5)",3.93,33454,34938,1214,654,2382,8415,10762,12725,,,left_only,61.0
4010,1224619,859537277,Pam Adams,1973.0,There Was An Old Lady Who Swallowed A Fly (Classic Books),4.2,26360,26636,266,393,1162,4986,6220,13875,,,left_only,7.0
4012,1259542,1593078226,"Joss Whedon, Georges Jeanty",2007.0,"Buffy the Vampire Slayer: The Long Way Home (Season 8, #1)",3.96,26561,27015,997,708,1516,5950,8882,9959,"Sequential Art,Graphic Novels,Sequential Art,Comics,Fantasy,Paranormal,Vampires,Fiction,Media Tie In,Buffy The Vampire Slayer,Graphic Novels Comics,Horror,Fantasy,Urban Fantasy,Fantasy,Paranormal",136.0,both,49.0
4013,8914542,61718947,Anthony Bourdain,2010.0,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook,3.73,21973,24355,2102,442,1565,7263,9840,5245,,,left_only,93.0
4016,1348308,679723110,John Gardner,1970.0,Grendel,3.69,25787,26813,1550,1165,2544,6756,9262,7086,,,left_only,51.0
4017,891875,61144835,Bernard Cornwell,2005.0,"The Pale Horseman (The Saxon Stories, #2)",4.27,21686,27061,1096,76,283,3463,11690,11549,,,left_only,19.0
4018,62690,140092501,James Gleick,1987.0,Chaos: Making a New Science,3.98,21703,23320,658,399,1054,5022,9039,7806,,,left_only,55.0
4019,265304,785100490,"Kurt Busiek, Alex Ross",1993.0,Marvels,4.21,21636,22706,501,285,763,3624,7190,10844,"Sequential Art,Comics,Sequential Art,Graphic Novels,Superheroes,Marvel,Comics,Comic Book,Fiction,Comics,Superheroes,Graphic Novels Comics,Fantasy,Science Fiction,Sequential Art,Comix",216.0,both,21.0
4021,15876972,1595144919,"Jay Asher, Carolyn Mackler",2011.0,The Future of Us,3.58,32986,36771,5271,936,4160,11870,12327,7478,"Young Adult,Romance,Fiction,Contemporary,Science Fiction,Science Fiction,Time Travel,Fantasy,Young Adult,Teen,Realistic Fiction,Young Adult,High School",356.0,both,91.0
4022,6634474,316024643,James Patterson,2008.0,"Cross Country (Alex Cross, #14)",3.83,26068,29311,1708,744,2124,7254,10327,8862,"Mystery,Fiction,Thriller,Mystery,Crime,Suspense,Thriller,Mystery Thriller,Mystery,Detective,Adult,Mystery,Murder Mystery,Audiobook",480.0,both,39.0
4023,6730978,1849231842,Kristen Ashley,2008.0,"Rock Chick (Rock Chick, #1)",4.2,41292,44989,3368,977,1773,6301,14306,21632,,,left_only,58.0
4024,16297209,1442445807,Suzanne Young,2013.0,"The Program (The Program, #1)",4.07,30517,32905,4437,753,1714,5710,11091,13637,"Young Adult,Science Fiction,Dystopia,Romance,Science Fiction,Fiction,Health,Mental Health,Fantasy,Mental Health,Mental Illness,Audiobook,Young Adult,Teen",405.0,both,139.0
4025,1128039,446699535,Michael Connelly,2002.0,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)",4.04,25096,29896,1239,94,601,6031,14332,8838,,,left_only,17.0
4026,44507,345461665,Peter F. Hamilton,2005.0,Judas Unchained,4.3,20850,24333,901,142,492,2889,9266,11544,,,left_only,23.0
4027,5913092,1400031362,Alexander McCall Smith,2001.0,"Morality for Beautiful Girls (No. 1 Ladies' Detective Agency, #3)",3.97,29574,32422,1507,74,697,8014,14913,8724,,,left_only,16.0
4028,4620030,1416571736,Jennifer Echols,2009.0,Going Too Far,3.93,35071,35666,1673,842,2356,8204,11260,13004,,,left_only,118.0
4029,19110442,62120395,Philipp Meyer,2012.0,The Son,3.98,19821,24320,3032,550,1278,4659,9423,8410,"Fiction,Historical,Historical Fiction,Westerns,Historical,Audiobook,Literary Fiction,Novels,Adult,Family,Adult Fiction",561.0,both,117.0
4030,81223,312938810,Sherrilyn Kenyon,2007.0,"The Dream Hunter (Dark-Hunter #10, Dream-Hunter #1)",4.06,34888,36336,867,436,1905,7657,11207,15131,,,left_only,34.0
4031,3135654,60735449,"Christopher Moore, Oliver Wyman",1997.0,Island of the Sequined Love Nun,3.78,25166,26364,1243,333,1661,7793,10233,6344,,,left_only,63.0
4032,46061078,1250074134,Bryn Greenwood,2016.0,All the Ugly and Wonderful Things,4.12,30089,35184,5837,860,1416,4907,13523,14478,,,left_only,530.0
4033,19144117,670785601,Sarah Dessen,2013.0,The Moon and More,3.63,29896,31583,3020,971,3100,9970,10172,7370,"Young Adult,Romance,Contemporary,Realistic Fiction,Fiction,Womens Fiction,Chick Lit,Young Adult,Teen,Young Adult,Young Adult Contemporary,Young Adult,Young Adult Romance,Young Adult,Coming Of Age",435.0,both,109.0
4035,7619,609602195,"Ina Garten, Melanie Acevedo",1999.0,The Barefoot Contessa Cookbook,4.21,22497,22566,160,647,743,3098,6811,11267,,,left_only,32.0
4036,10780344,1595143424,"Kathy Reichs, Brendan Reichs",2010.0,"Virals (Virals, #1)",3.94,30226,32237,2630,838,2068,6906,10864,11561,,,left_only,113.0
4038,19190253,312372132,"P.C. Cast, Kristin Cast",2007.0,"Marked / Betrayed / Chosen / Untamed (House of Night, #1-4)",4.37,22276,22440,263,467,806,2677,4398,14092,,,left_only,15.0
4040,816448,446607711,David Baldacci,1998.0,The Simple Truth,4.03,23615,25084,567,172,639,5452,10706,8115,,,left_only,48.0
4041,17359681,034550500X,Justin Cronin,2016.0,"The City of Mirrors (The Passage, #3)",4.2,16352,26873,3555,246,848,3897,10172,11710,,,left_only,126.0
4042,2494398,038072801X,Beverly Cleary,1984.0,"Ramona Forever (Ramona, #7)",4.05,26685,28091,371,366,976,6410,9563,10776,,,left_only,7.0
4043,318156,140369260,"Ruud van der Rol, Rian Verhoeven, Anna Quindlen, Anne Frank, Tony Langham, Plym Peters",1992.0,Anne Frank: Beyond the Diary - A Photographic Remembrance,4.25,22725,22852,181,499,720,3250,6564,11819,,,left_only,46.0
4044,848910,765345048,Jacqueline Carey,2002.0,"Kushiel's Chosen (Phèdre's Trilogy, #2)",4.31,28621,30505,829,296,807,3925,9665,15812,,,left_only,26.0
4046,2547429,836218310,Gary Larson,1984.0,The Far Side Gallery 3,4.45,24199,24310,95,102,279,2602,6971,14356,,,left_only,10.0
4047,59258,446675504,Octavia E. Butler,1993.0,"Parable of the Sower (Earthseed, #1)",4.14,25577,28283,2689,346,1013,4698,10578,11648,,,left_only,140.0
4048,16829865,1846057914,"James Patterson, Maxine Paetro",2012.0,"11th Hour (Women's Murder Club, #11)",4.02,22697,29552,1792,163,979,6872,11771,9767,"Mystery,Fiction,Mystery,Crime,Thriller,Thriller,Mystery Thriller,Audiobook,Suspense,Mystery,Murder Mystery,Adult,Mystery,Detective",416.0,both,61.0
4049,18329141,765329042,"Orson Scott Card, Aaron Johnston",2012.0,"Earth Unaware (The First Formic War, #1)",3.91,27961,29693,1214,1429,1471,5731,10678,10384,"Science Fiction,Fiction,Audiobook,Science Fiction Fantasy,Fantasy,Space,Space Opera,Young Adult,Science Fiction,Aliens,Science Fiction,Dystopia,War",368.0,both,90.0
4050,2464740,1570623449,Pema Chödrön,1996.0,When Things Fall Apart: Heart Advice for Difficult Times,4.29,20761,23012,1315,339,652,2891,7237,11893,,,left_only,69.0
4052,3311896,671729489,V.C. Andrews,1984.0,"Seeds of Yesterday (Dollanganger, #4)",3.81,27307,29465,610,543,2413,8338,8977,9194,,,left_only,18.0
4054,58792,810933519,Andy Goldsworthy,1990.0,Andy Goldsworthy: A Collaboration with Nature,3.95,20745,20745,105,1378,1383,3470,5096,9418,,,left_only,46.0
4055,1033961,60975776,Denis Johnson,1992.0,Jesus' Son,4.15,20120,22546,1651,362,959,3507,7746,9972,,,left_only,61.0
4056,19154615,141659521X,Vince Flynn,2012.0,"The Last Man (Mitch Rapp, #13)",4.34,21240,25127,1303,123,397,2930,9103,12574,"Fiction,Thriller,Spy Thriller,Espionage,Thriller,Spy Thriller,Action,Mystery,Suspense,Thriller,Mystery Thriller,Audiobook,Adventure",448.0,both,20.0
4058,19112521,1439164681,Lisa Genova,2012.0,Love Anthony,3.94,22838,25772,3736,292,1335,5892,10348,7905,"Fiction,Contemporary,Adult Fiction,Womens Fiction,Chick Lit,Adult,Book Club,Psychology,Family,Audiobook,Realistic Fiction",309.0,both,78.0
4059,155235,159184021X,Seth Godin,2003.0,Purple Cow: Transform Your Business by Being Remarkable,3.78,25230,26362,862,1247,1953,6239,8792,8131,,,left_only,54.0
4060,27238158,399162437,Rick Yancey,2016.0,"The Last Star (The 5th Wave, #3)",3.64,30324,36016,5377,1076,3951,10593,11769,8627,"Young Adult,Science Fiction,Science Fiction,Dystopia,Science Fiction,Aliens,Fiction,Fantasy,Apocalyptic,Post Apocalyptic,Romance,Audiobook,Science Fiction,Apocalyptic",338.0,both,294.0
4061,730764,1932664491,"Bryan Lee O'Malley, Steve Buccellato",2007.0,"Scott Pilgrim, Volume 4: Scott Pilgrim Gets It Together",4.32,27532,28873,808,137,463,3629,10445,14199,,,left_only,17.0
4062,69653,055327094X,Leon Uris,1970.0,QB VII,4.17,24396,25082,321,138,619,4520,9339,10466,,,left_only,27.0
4063,24239884,451466802,Jim Butcher,2015.0,"The Aeronaut's Windlass (The Cinder Spires, #1)",4.18,20845,25887,3252,306,863,3593,10293,10832,,,left_only,164.0
4064,191464,861661419,"Alan Moore, Eddie Campbell, Pete Mullins",1999.0,From Hell,4.16,23971,26658,1246,397,1186,4184,8876,12015,,,left_only,100.0
4065,1587685,739453823,Nora Roberts,2005.0,"Black Rose (In the Garden, #2)",4.03,29058,31458,728,180,1229,7135,11681,11233,,,left_only,14.0
4066,553563,553587692,Lisa Gardner,1997.0,"The Perfect Husband (Quincy & Rainie, #1)",4.01,26578,29902,1209,464,1284,6266,11450,10438,,,left_only,60.0
4067,268923,345366239,Katherine Neville,1988.0,The Eight (The Eight #1),3.92,22928,27460,2199,762,1913,5690,9488,9607,"Fiction,Mystery,Historical,Historical Fiction,Thriller,Fantasy,Adventure,Historical,Suspense,Thriller,Mystery Thriller,Romance",598.0,both,44.0
4069,2079577,152052216,Edith Pattou,2003.0,East,4.14,30596,32563,1966,435,1332,5793,10588,14415,"Fantasy,Young Adult,Fantasy,Fairy Tales,Romance,Retellings,Fiction,Adventure,Childrens,Middle Grade,Fantasy,Magic,Young Adult,Young Adult Fantasy",507.0,both,59.0
4070,2000164,345335082,Anne McCaffrey,1971.0,"Dragonquest (Pern, #2)",4.09,31971,34688,604,127,987,7335,13438,12801,,,left_only,22.0
4072,17375206,1444737090,James Bowen,2012.0,A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets,3.96,17971,27131,3539,483,1507,5973,9814,9354,"Nonfiction,Animals,Biography,Animals,Cats,Autobiography,Memoir,Biography,Autobiography,Biography Memoir,Contemporary,Adult,European Literature,British Literature",279.0,both,35.0
4073,23680376,345545850,J. Kenner,2013.0,"Complete Me (Stark Trilogy, #3)",4.23,32212,36155,1570,307,1244,5470,12116,17018,,,left_only,36.0
4074,26474462,553392425,Robin Hobb,2014.0,"Fool's Assassin (The Fitz and the Fool, #1)",4.35,15601,26014,2030,244,571,2645,8842,13712,,,left_only,72.0
4075,154982,785115315,"Joss Whedon, John Cassaday",2004.0,"Astonishing X-Men, Volume 1: Gifted",4.17,22373,22949,532,405,730,3667,7949,10198,,,left_only,17.0
4076,5219564,006121471X,Melissa Marr,2009.0,"Fragile Eternity (Wicked Lovely, #3)",3.83,37303,38998,1839,797,2965,10444,12617,12175,,,left_only,45.0
4078,942597,006093316X,Clive Barker,1989.0,The Great and Secret Show (Book of the Art #1),4.05,23328,25025,546,399,1112,4958,8897,9659,,,left_only,75.0
4079,2170063,380715430,Bill Bryson,1990.0,The Mother Tongue: English and How It Got That Way,3.95,24133,26951,1993,333,1280,6050,10985,8303,,,left_only,139.0
4080,3344773,446580260,Eric    Weiner,2008.0,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,3.83,23023,25025,3099,439,1553,6370,10237,6426,,,left_only,102.0
4082,44707128,151166066X,Elle Kennedy,2015.0,"The Mistake (Off-Campus, #2)",4.15,37148,43538,4083,295,1242,7194,17848,16959,,,left_only,48.0
4083,2617385,60734566,Susan Elizabeth Phillips,2005.0,"Match Me If You Can (Chicago Stars, #6)",4.13,33805,35692,1458,317,1120,6368,13587,14300,,,left_only,17.0
4084,3153342,749932821,Nora Roberts,2001.0,"Heaven and Earth (Three Sisters Island, #2)",4.13,28103,31458,788,142,922,6184,11519,12691,,,left_only,19.0
4085,260358,425195481,Dean Koontz,1989.0,The Bad Place,3.86,26848,28135,571,419,1576,7704,10137,8299,,,left_only,26.0
4087,3186888,60755865,Meg Cabot,2005.0,Avalon High,3.8,37402,39658,2063,773,3194,10929,12930,11832,,,left_only,16.0
4088,3652514,316043125,Stephenie Meyer,2011.0,"The Twilight Saga: The Official Illustrated Guide (Twilight, #4.5)",4.23,24065,25092,851,631,1246,4040,5055,14120,,,left_only,13.0
4089,1563523,345483448,Kristin Hannah,2001.0,Summer Island,3.97,22598,25494,1215,199,958,6037,10390,7910,,,left_only,66.0
4090,1286037,60628391,Richard J. Foster,1978.0,Celebration of Discipline: The Path to Spiritual Growth,4.18,23026,24048,696,488,886,3673,7807,11194,,,left_only,27.0
4091,6132856,60931736,Muriel Spark,1961.0,The Prime of Miss Jean Brodie,3.76,26538,31014,1752,638,2371,8614,11577,7814,,,left_only,63.0
4092,2975988,609807900,Megan McCafferty,2001.0,"Sloppy Firsts (Jessica Darling, #1)",3.94,31757,32540,1822,881,1978,6964,11000,11717,"Young Adult,Womens Fiction,Chick Lit,Fiction,Contemporary,Romance,Realistic Fiction,Young Adult,Teen,Humor,Young Adult,High School,Young Adult,Coming Of Age",298.0,both,114.0
4093,19008613,316221333,Matthew Quick,2013.0,"Forgive Me, Leonard Peacock",3.93,27647,31077,4658,627,1848,6689,11947,9966,"Young Adult,Contemporary,Fiction,Realistic Fiction,Health,Mental Health,Mental Health,Mental Illness,Audiobook,Young Adult,Teen,Sociology,Abuse,Young Adult,Coming Of Age",277.0,both,127.0
4094,1207111,142401102,Richard Peck,1998.0,"A Long Way from Chicago (A Long Way from Chicago, #1)",3.92,27642,28541,2041,834,1790,6251,9708,9958,,,left_only,52.0
4095,3035972,446609404,James Patterson,1980.0,Cradle and All,3.87,25426,27288,835,598,1605,7040,9474,8571,,,left_only,30.0
4096,502278,743225708,Ben Mezrich,2002.0,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,3.87,16455,19852,1739,158,885,5199,8785,4825,,,left_only,23.0
4097,26123543,1626720940,"Mariko Tamaki, Jillian Tamaki",2014.0,This One Summer,3.67,29592,31965,3529,1588,2775,8554,10589,8459,,,left_only,41.0
4099,421308,1847371663,Nikki Sixx,2005.0,The Heroin Diaries: A Year In The Life Of A Shattered Rock Star,4.12,20531,22627,1551,457,1176,3922,6779,10293,,,left_only,45.0
4101,34897,1857233808,Terry Brooks,1991.0,"The Druid of Shannara (Heritage of Shannara, #2)",4.0,24815,26635,216,236,1055,6146,10154,9044,"Fantasy,Fiction,Fantasy,Epic Fantasy,Science Fiction Fantasy,Fantasy,High Fantasy,Adventure,Fantasy,Magic,Science Fiction,Epic,Adult",471.0,both,10.0
4102,42401641,1502446936,Penelope Ward,2014.0,Stepbrother Dearest,4.14,34347,42254,4577,798,1895,6585,14093,18883,,,left_only,22.0
4103,1820798,140007780X,Alan Lightman,1992.0,Einstein's Dreams,4.08,21241,24322,2520,359,1254,4438,8278,9993,"Fiction,Short Stories,Philosophy,Science Fiction,Historical,Historical Fiction,Fantasy,Science,Physics,Literature,Novels,Science Fiction,Time Travel",144.0,both,40.0
4105,81234,749935871,Sherrilyn Kenyon,2004.0,Seize the Night (Dark-Hunter #6),4.36,29053,39269,1209,148,594,4920,13034,20573,,,left_only,18.0
4107,13197781,1608870081,"Andrew Williamson, Andrew Williamson",2010.0,Harry Potter: A Pop-Up Book: Based on the Film Phenomenon,4.55,22847,22846,37,508,427,1762,3509,16640,,,left_only,14.0
4108,3311687,60898488,"Isabel Allende, Margaret Sayers Peden",2000.0,Portrait in Sepia,3.93,21649,25203,1123,177,1041,6207,10819,6959,,,left_only,31.0
4110,1121318,739467042,Vikas Swarup,2005.0,Q & A,3.98,13986,25955,2541,384,1224,5351,10638,8358,,,left_only,32.0
4111,48321130,670026336,Tana French,2016.0,The Trespasser (Dublin Murder Squad #6),3.98,18805,29204,3688,298,1184,5995,13140,8587,,,left_only,137.0
4112,1998683,553157248,Donald J. Sobol,1963.0,"Encyclopedia Brown, Boy Detective (Encyclopedia Brown, #1)",4.03,30283,31891,582,521,1238,7284,10496,12352,,,left_only,13.0
4113,133702,330411969,C.J. Sansom,2003.0,"Dissolution (Matthew Shardlake, #1)",4.08,22863,27657,1973,313,1012,5029,11227,10076,"Historical,Historical Fiction,Mystery,Fiction,Historical,Mystery,Crime,Mystery,Historical Mystery,European Literature,British Literature,English History,Tudor Period,Thriller,Mystery Thriller,Thriller",456.0,both,58.0
4114,541421,689872992,Lisi Harrison,2004.0,"The Clique (The Clique, #1)",3.6,27783,28457,2359,1725,3465,7748,7084,8435,,,left_only,9.0
4115,25095506,805092994,Elizabeth Kolbert,2014.0,The Sixth Extinction: An Unnatural History,4.09,21113,24757,3053,488,837,3914,10137,9381,,,left_only,133.0
4116,18531984,60885599,Ben Fountain,2012.0,Billy Lynn's Long Halftime Walk,3.81,20778,24324,3185,667,1788,5615,9612,6642,"Fiction,War,Literary Fiction,Contemporary,Novels,Literature,War,Military Fiction,Audiobook,Adult Fiction,Sports,Sports",307.0,both,122.0
4117,95744,1594481717,Daniel H. Pink,2004.0,A Whole New Mind: Why Right-Brainers Will Rule the Future,3.95,20852,21946,1680,436,1232,4725,8076,7477,,,left_only,54.0
4118,161332,1573223328,Lian Hearn,2002.0,"Across the Nightingale Floor (Tales of the Otori, #1)",4.06,23597,28539,1649,302,1172,5407,11424,10234,,,left_only,26.0
4119,16552333,553804367,"Stephen Hawking, Leonard Mlodinow",2005.0,A Briefer History of Time,4.19,19838,22637,888,228,574,3555,8647,9633,,,left_only,50.0
4120,112713,141026162,Richard Dawkins,1986.0,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,4.08,21141,23415,736,509,772,3960,9218,8956,"Science,Nonfiction,Biology,Evolution,Science,Biology,Philosophy,Religion,Religion,Atheism,Science,Popular Science,Audiobook,Biology,Genetics",466.0,both,113.0
4121,1820060,749932988,Nora Roberts,2002.0,"Face the Fire (Three Sisters Island, #3)",4.15,27206,30556,691,169,983,5868,10760,12776,,,left_only,19.0
4122,13122191,1250046394,Ronald H. Balson,2010.0,Once We Were Brothers,4.28,13856,23169,2563,277,764,2888,7402,11838,,,left_only,61.0
4124,4536957,553588249,Dean Koontz,2004.0,Life Expectancy,3.98,24584,26398,1578,299,1208,6179,9754,8958,"Horror,Fiction,Thriller,Mystery,Suspense,Fantasy,Thriller,Mystery Thriller,Audiobook,Humor,Fantasy,Paranormal",476.0,both,18.0
4125,2529437,1423110706,Cinda Williams Chima,2008.0,"The Dragon Heir (The Heir Chronicles, #3)",4.14,28845,29869,1067,335,1034,5354,10414,12732,,,left_only,43.0
4126,6738352,1416950095,Ellen Hopkins,2010.0,"Fallout (Crank, #3)",4.29,25592,26362,1448,187,882,3920,7580,13793,,,left_only,43.0
4127,1454722,425175405,Patricia Cornwell,1999.0,"Black Notice (Kay Scarpetta, #10)",3.85,27472,29549,559,357,1721,8237,10920,8314,"Mystery,Fiction,Mystery,Crime,Thriller,Thriller,Mystery Thriller,Suspense,Mystery,Murder Mystery,Mystery,Detective,Audiobook,Adult Fiction",441.0,both,18.0
4128,47261413,316393878,Emma Donoghue,2016.0,The Wonder,3.65,26981,32092,4614,641,2569,9823,13277,5782,,,left_only,306.0
4129,910444,345494857,Alison Weir,2006.0,Innocent Traitor,3.94,24976,26722,1589,384,1178,6171,10806,8183,"Historical,Historical Fiction,Fiction,Historical,English History,Tudor Period,European Literature,British Literature,Literature,16th Century,Adult,Audiobook,Adult Fiction,Religion",402.0,both,133.0
4131,1234238,380730359,Dennis Lehane,1998.0,"Gone, Baby, Gone (Kenzie & Gennaro, #4)",4.14,23899,27150,1478,153,585,4333,12355,9724,,,left_only,33.0
4133,210517,345471172,Kristin Hannah,1999.0,On Mystic Lake,3.95,23050,25050,1413,223,997,6147,10205,7478,,,left_only,64.0
4134,75453,553581554,Iris Johansen,1999.0,"The Killing Game (Eve Duncan, #2)",4.18,24790,25473,408,126,541,4577,9698,10531,,,left_only,13.0
4135,21474467,1442484233,Michelle Hodkin,2014.0,"The Retribution of Mara Dyer (Mara Dyer, #3)",4.14,35910,38229,5714,570,1973,6560,11567,17559,"Young Adult,Fantasy,Paranormal,Fantasy,Romance,Mystery,Fiction,Fantasy,Supernatural,Horror,Contemporary,Thriller",470.0,both,156.0
4136,7606,1400082544,Rachael Ray,2005.0,Rachael Ray 365: No Repeats: A Year of Deliciously Different Dinners,3.68,21573,21631,146,1297,2045,5728,5694,6867,,,left_only,43.0
4137,2216670,312342020,Augusten Burroughs,2008.0,A Wolf at the Table,3.7,22175,23524,1876,672,2072,6735,8114,5931,,,left_only,52.0
4138,2771466,076534775X,Orson Scott Card,1987.0,"Seventh Son (Tales of Alvin Maker, #1)",3.86,26621,29331,1283,520,1857,7213,11405,8336,,,left_only,30.0
4139,243634,60790598,Michael Chabon,1988.0,The Mysteries of Pittsburgh,3.63,19778,22220,1661,395,1952,7277,8515,4081,"Fiction,Novels,LGBT,Contemporary,Young Adult,Coming Of Age,Literature,Literary Fiction,GLBT,Queer,Literature,American,LGBT,Gay",320.0,both,32.0
4140,141162,60518502,James L. Swanson,2006.0,Manhunt: The 12-Day Chase for Lincoln's Killer,4.12,21927,23262,1993,206,721,3898,9610,8827,"History,Nonfiction,Military History,Civil War,Crime,True Crime,North American Hi...,American History,Mystery,Crime,Historical,Biography,Politics,Presidents,American History,American Civil War",388.0,both,81.0
4141,6826164,7233701,Cecelia Ahern,2009.0,The Book of Tomorrow,3.66,24885,28726,2541,808,2757,8735,9636,6790,,,left_only,42.0
4142,14547795,1423147952,Ally Carter,2011.0,"Uncommon Criminals (Heist Society, #2)",4.15,35104,36383,2180,461,1112,6353,13169,15288,"Young Adult,Mystery,Contemporary,Romance,Fiction,Adventure,Young Adult,Teen,Mystery,Crime,Womens Fiction,Chick Lit,Realistic Fiction",298.0,both,57.0
4143,25783143,62235672,Kasie West,2014.0,On the Fence,4.04,30934,32599,3716,432,1372,6826,11660,12309,,,left_only,42.0
4145,23288,375913750,Jerry Spinelli,2007.0,"Love, Stargirl (Stargirl, #2)",3.8,30515,32275,2796,762,2663,8542,10466,9842,,,left_only,45.0
4146,2897082,307381463,Michelle Moran,2007.0,Nefertiti,4.07,24959,27885,2234,341,1191,5272,10551,10530,,,left_only,120.0
4147,16656588,1592406599,David McRaney,2011.0,"You Are Not So Smart: Why You Have Too Many Friends on Facebook, Why Your Memory Is Mostly Fiction, and 46 Other Ways You're Deluding Yourself",3.85,20583,22226,1402,708,1418,5206,7980,6914,"Nonfiction,Psychology,Science,Self Help,Sociology,Audiobook,Philosophy,Self Help,Personal Development,Humor,Business",302.0,both,208.0
4148,3098033,553578529,Sara Donati,1998.0,"Into the Wilderness (Wilderness, #1)",4.1,25293,27851,1751,544,1225,4589,9923,11570,,,left_only,215.0
4150,23594240,312655479,Louise Penny,2013.0,"How the Light Gets In (Chief Inspector Armand Gamache, #9)",4.41,24325,28475,3475,223,540,2549,9225,15938,"Mystery,Fiction,Audiobook,Cultural,Canada,Mystery,Crime,Thriller,Mystery Thriller,Mystery,Detective,Thriller,Adult,Adult Fiction",405.0,both,60.0
4151,247323,1581344988,John Piper,2003.0,Don't Waste Your Life,4.11,20095,20722,597,505,987,3510,6524,9196,,,left_only,56.0
4152,2731326,307376656,Ildefonso Falcones,2006.0,La catedral del mar,4.05,18906,25313,1387,568,1350,4363,9007,10025,,,left_only,40.0
4153,15542976,345425502,Alison Weir,1996.0,The Life of Elizabeth I,4.05,23628,24636,586,476,876,4646,9500,9138,"History,Biography,Nonfiction,English History,Tudor Period,Historical,European Literature,British Literature,Biography Memoir,History,European History,Literature,16th Century,Womens",532.0,both,83.0
4155,13007500,044657922X,"Jon Stewart, Rory Albanese, Kevin Bleyer, Rich Bloomquist, Steve Bodow, Tim Carvell, Wyatt Cenac, Hallie Haglund, J.R. Havlan, David Javerbaum, Elliott Kalan, Josh Lieb, Sam Means, Jo Miller, John Oliver, Daniel Radosh, Jason Ross",2010.0,Earth (The Book): A Visitor's Guide to the Human Race,3.91,23240,24039,1092,482,1381,5610,8845,7721,,,left_only,82.0
4156,6500841,373210035,Rachel Vincent,2009.0,"My Soul to Take (Soul Screamers, #1)",3.88,35680,37630,2547,1161,2509,8707,12385,12868,,,left_only,149.0
4157,13649381,1571740562,Neale Donald Walsch,1996.0,"Conversations With God: An Uncommon Dialogue, Book 2",4.1,19444,20073,226,532,999,3624,5679,9239,"Spirituality,Nonfiction,Religion,Philosophy,Self Help,Inspirational,Spirituality,New Age,Self Help,Personal Development,Religion,God,Psychology",263.0,both,21.0
4158,14297146,62071130,Brodi Ashton,2012.0,"Everneath (Everneath, #1)",3.76,36153,38028,4343,1515,3361,9397,12189,11566,,,left_only,149.0
4159,3440839,739328271,Janet Evanovich,2009.0,"Plum Spooky (Stephanie Plum, #14.5)",3.77,32890,36564,2097,566,3027,10847,11786,10338,,,left_only,47.0
4160,1179777,60527986,Paulo Coelho,1997.0,Warrior of the Light,3.69,19063,22985,1101,1164,2488,5804,6405,7124,"Fiction,Philosophy,Spirituality,Self Help,Inspirational,Novels,Literature,Contemporary,Fantasy,Religion",142.0,both,43.0
4162,2842871,385522266,Jon Krakauer,2008.0,Where Men Win Glory: The Odyssey of Pat Tillman,4.03,21302,23444,2574,284,945,4488,9729,7998,,,left_only,67.0
4163,2296068,800793013,"Brother Andrew, Elizabeth Sherrill, John Sherrill",1964.0,God's Smuggler,4.32,22970,23589,603,305,537,3086,6974,12687,,,left_only,61.0
4165,26479163,006233638X,Kasie West,2015.0,The Fill-In Boyfriend,3.92,31656,33366,4302,735,1916,7599,12148,10968,,,left_only,85.0
4166,1132968,553376055,Meg Rosoff,2004.0,How I Live Now,3.58,28896,33294,4131,1558,3696,9438,11055,7547,"Young Adult,Fiction,Science Fiction,Dystopia,Romance,War,Science Fiction,Young Adult,Teen,Adventure,Survival,Apocalyptic,Post Apocalyptic,Contemporary",194.0,both,67.0
4167,1243291,439856264,Garth Nix,2003.0,"Mister Monday (The Keys to the Kingdom, #1)",3.77,28430,30722,1314,652,2230,8604,11221,8015,,,left_only,60.0
4168,14045698,778328791,Heather Gudenkauf,2011.0,These Things Hidden,3.85,27030,28962,3006,453,1710,7323,11617,7859,,,left_only,117.0
4169,837964,1561483397,"Dawn J. Ranck, Phyllis Pellman Good",2000.0,Fix-It and Forget-It Cookbook: Feasting with Your Slow Cooker,3.85,22697,22857,114,556,1792,5994,6596,7919,,,left_only,16.0
